danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.377,0.658,4,-5.589,1,0.0318,0.117,0.0,0.0677,0.307,143.713,audio_features,0Z2CgMqTyPxSMJVcZZ2rGX,spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,https://api.spotify.com/v1/tracks/0Z2CgMqTyPxSMJVcZZ2rGX,https://api.spotify.com/v1/audio-analysis/0Z2CgMqTyPxSMJVcZZ2rGX,353320,4
0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4
0.287,0.264,9,-7.469,1,0.0355,0.913,0.0,0.106,0.17,144.23,audio_features,46SOM5rxqJ6YWAQUAX93xa,spotify:track:46SOM5rxqJ6YWAQUAX93xa,https://api.spotify.com/v1/tracks/46SOM5rxqJ6YWAQUAX93xa,https://api.spotify.com/v1/audio-analysis/46SOM5rxqJ6YWAQUAX93xa,264627,3
0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,audio_features,1Cj2vqUwlJVG27gJrun92y,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,248467,4
0.806,0.599,0,-9.379,0,0.0323,0.195,0.000455,0.0837,0.556,109.016,audio_features,7F8JbSCPBXm3IxMx2UMMhH,spotify:track:7F8JbSCPBXm3IxMx2UMMhH,https://api.spotify.com/v1/tracks/7F8JbSCPBXm3IxMx2UMMhH,https://api.spotify.com/v1/audio-analysis/7F8JbSCPBXm3IxMx2UMMhH,244080,4
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,5T8EDUDqKcs6OSOwEsfqG7,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7,209413,4
0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,audio_features,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/tracks/0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/audio-analysis/0snQkGI5qnAmohLE7jTsTn,218933,3
0.555,0.545,10,-6.768,0,0.0255,0.0629,0.0,0.124,0.193,143.988,audio_features,5IXk34xSm6rxNgXkCveC3r,spotify:track:5IXk34xSm6rxNgXkCveC3r,https://api.spotify.com/v1/tracks/5IXk34xSm6rxNgXkCveC3r,https://api.spotify.com/v1/audio-analysis/5IXk34xSm6rxNgXkCveC3r,238560,4
0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4
0.555,0.46,9,-7.032,1,0.0277,0.497,0.0,0.103,0.146,67.027,audio_features,03EnOL1O9EKi9CFNmPyrCm,spotify:track:03EnOL1O9EKi9CFNmPyrCm,https://api.spotify.com/v1/tracks/03EnOL1O9EKi9CFNmPyrCm,https://api.spotify.com/v1/audio-analysis/03EnOL1O9EKi9CFNmPyrCm,355640,3
0.457,0.297,6,-12.511,1,0.0306,0.686,0.000107,0.109,0.333,120.021,audio_features,1OEoNpiyqBghuEUaT6Je6U,spotify:track:1OEoNpiyqBghuEUaT6Je6U,https://api.spotify.com/v1/tracks/1OEoNpiyqBghuEUaT6Je6U,https://api.spotify.com/v1/audio-analysis/1OEoNpiyqBghuEUaT6Je6U,354880,4
0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,audio_features,0HJRAM7Gt9jXskuXjZeFX3,spotify:track:0HJRAM7Gt9jXskuXjZeFX3,https://api.spotify.com/v1/tracks/0HJRAM7Gt9jXskuXjZeFX3,https://api.spotify.com/v1/audio-analysis/0HJRAM7Gt9jXskuXjZeFX3,493400,4
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733,4
0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4
0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,audio_features,6kvoHl80mfCVTv7XnZkjQn,spotify:track:6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/tracks/6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/audio-analysis/6kvoHl80mfCVTv7XnZkjQn,258787,4
0.646,0.666,6,-6.629,1,0.029,0.12,0.0,0.117,0.475,130.045,audio_features,6OAVkcpBf53LmpVwT4w0OU,spotify:track:6OAVkcpBf53LmpVwT4w0OU,https://api.spotify.com/v1/tracks/6OAVkcpBf53LmpVwT4w0OU,https://api.spotify.com/v1/audio-analysis/6OAVkcpBf53LmpVwT4w0OU,204080,4
0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107,4
0.348,0.848,6,-4.674,0,0.0396,0.0454,0.0,0.143,0.486,162.189,audio_features,3QxKpdTB8ZSFn8MGeCCpsQ,spotify:track:3QxKpdTB8ZSFn8MGeCCpsQ,https://api.spotify.com/v1/tracks/3QxKpdTB8ZSFn8MGeCCpsQ,https://api.spotify.com/v1/audio-analysis/3QxKpdTB8ZSFn8MGeCCpsQ,316827,3
0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4
0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,audio_features,5dRQUolXAVX3BbCiIxmSsf,spotify:track:5dRQUolXAVX3BbCiIxmSsf,https://api.spotify.com/v1/tracks/5dRQUolXAVX3BbCiIxmSsf,https://api.spotify.com/v1/audio-analysis/5dRQUolXAVX3BbCiIxmSsf,221840,4
0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,331267,4
0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,audio_features,18lR4BzEs7e3qzc0KVkTpU,spotify:track:18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,205613,4
0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4
0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,audio_features,7aUuoq4oMfLxaLa5GVUDHi,spotify:track:7aUuoq4oMfLxaLa5GVUDHi,https://api.spotify.com/v1/tracks/7aUuoq4oMfLxaLa5GVUDHi,https://api.spotify.com/v1/audio-analysis/7aUuoq4oMfLxaLa5GVUDHi,219560,4
