danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.338,0.815,9,-6.485,1,0.0673,0.00325,0.000403,0.0884,0.199,133.014,audio_features,7B9F9nLxe7MZgZ68Jj86Fn,spotify:track:7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/tracks/7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/audio-analysis/7B9F9nLxe7MZgZ68Jj86Fn,247307,4
0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,audio_features,34miSNKQ0xN7EG8zzzaFzI,spotify:track:34miSNKQ0xN7EG8zzzaFzI,https://api.spotify.com/v1/tracks/34miSNKQ0xN7EG8zzzaFzI,https://api.spotify.com/v1/audio-analysis/34miSNKQ0xN7EG8zzzaFzI,146738,4
0.357,0.969,1,-4.99,1,0.124,0.0134,0.0677,0.141,0.704,149.741,audio_features,3f5JtAsGRIXN8pSAeTi6vA,spotify:track:3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/tracks/3f5JtAsGRIXN8pSAeTi6vA,https://api.spotify.com/v1/audio-analysis/3f5JtAsGRIXN8pSAeTi6vA,222293,3
0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,audio_features,2BGNomqCxEDcXyxf8bg27k,spotify:track:2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/tracks/2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/audio-analysis/2BGNomqCxEDcXyxf8bg27k,214640,4
0.528,0.514,2,-11.909,1,0.133,0.0252,0.0894,0.0725,0.44,122.872,audio_features,5qA1ZrjjVLh1cL9GZOFdNm,spotify:track:5qA1ZrjjVLh1cL9GZOFdNm,https://api.spotify.com/v1/tracks/5qA1ZrjjVLh1cL9GZOFdNm,https://api.spotify.com/v1/audio-analysis/5qA1ZrjjVLh1cL9GZOFdNm,290933,4
0.463,0.926,7,-3.204,1,0.122,0.0555,0.0,0.478,0.437,91.197,audio_features,0lGEWOZvMexZFXckBJxlVO,spotify:track:0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/tracks/0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,284987,4
0.313,0.69,4,-10.871,0,0.0766,0.0755,1.69e-05,0.195,0.687,182.888,audio_features,5Z27tZEeC8WBiQvoDpx1Sw,spotify:track:5Z27tZEeC8WBiQvoDpx1Sw,https://api.spotify.com/v1/tracks/5Z27tZEeC8WBiQvoDpx1Sw,https://api.spotify.com/v1/audio-analysis/5Z27tZEeC8WBiQvoDpx1Sw,293040,4
0.336,0.339,11,-14.237,1,0.0397,0.724,0.608,0.126,0.0768,139.869,audio_features,55ZL7fjGAWfClmpnsK6Xon,spotify:track:55ZL7fjGAWfClmpnsK6Xon,https://api.spotify.com/v1/tracks/55ZL7fjGAWfClmpnsK6Xon,https://api.spotify.com/v1/audio-analysis/55ZL7fjGAWfClmpnsK6Xon,422680,4
0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,audio_features,2AxCeJ6PSsBYiTckM0HLY7,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/tracks/2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/audio-analysis/2AxCeJ6PSsBYiTckM0HLY7,313373,4
0.786,0.357,4,-15.838,0,0.0472,0.416,0.00119,0.0756,0.712,88.969,audio_features,6fJSEk0GDtPOk3gFxcnbUy,spotify:track:6fJSEk0GDtPOk3gFxcnbUy,https://api.spotify.com/v1/tracks/6fJSEk0GDtPOk3gFxcnbUy,https://api.spotify.com/v1/audio-analysis/6fJSEk0GDtPOk3gFxcnbUy,177507,4
