danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.727,0.838,9,-2.435,1,0.0472,0.297,0.0,0.0603,0.933,145.995,audio_features,1Ol5LmdNDNpFu1oNwfgkux,spotify:track:1Ol5LmdNDNpFu1oNwfgkux,https://api.spotify.com/v1/tracks/1Ol5LmdNDNpFu1oNwfgkux,https://api.spotify.com/v1/audio-analysis/1Ol5LmdNDNpFu1oNwfgkux,179339,4
0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,audio_features,3gE4eQH3K83Sght0ZLvuBK,spotify:track:3gE4eQH3K83Sght0ZLvuBK,https://api.spotify.com/v1/tracks/3gE4eQH3K83Sght0ZLvuBK,https://api.spotify.com/v1/audio-analysis/3gE4eQH3K83Sght0ZLvuBK,210368,4
0.723,0.621,4,-7.15,1,0.0516,0.0753,7.22e-06,0.0658,0.905,162.049,audio_features,1bEUbYqvnJXvrEaKLYMLXU,spotify:track:1bEUbYqvnJXvrEaKLYMLXU,https://api.spotify.com/v1/tracks/1bEUbYqvnJXvrEaKLYMLXU,https://api.spotify.com/v1/audio-analysis/1bEUbYqvnJXvrEaKLYMLXU,209300,4
0.631,0.751,8,-6.457,1,0.0284,0.449,0.0,0.286,0.685,143.924,audio_features,79mdw3IznNCFsF7R9O2KGz,spotify:track:79mdw3IznNCFsF7R9O2KGz,https://api.spotify.com/v1/tracks/79mdw3IznNCFsF7R9O2KGz,https://api.spotify.com/v1/audio-analysis/79mdw3IznNCFsF7R9O2KGz,284467,4
0.859,0.505,7,-8.766,1,0.0397,0.798,0.0671,0.27,0.796,133.988,audio_features,1INtYY3PE2RP7NrhHOsBaz,spotify:track:1INtYY3PE2RP7NrhHOsBaz,https://api.spotify.com/v1/tracks/1INtYY3PE2RP7NrhHOsBaz,https://api.spotify.com/v1/audio-analysis/1INtYY3PE2RP7NrhHOsBaz,193627,4
0.506,0.764,0,-12.239,1,0.046,0.144,0.00025,0.247,0.868,156.336,audio_features,0uMMLry3hzWGn3q3loqMkm,spotify:track:0uMMLry3hzWGn3q3loqMkm,https://api.spotify.com/v1/tracks/0uMMLry3hzWGn3q3loqMkm,https://api.spotify.com/v1/audio-analysis/0uMMLry3hzWGn3q3loqMkm,174187,4
0.696,0.758,4,-6.076,1,0.0264,0.17,3.33e-05,0.189,0.859,129.943,audio_features,3b1IQflSLrgzYQPGFzI9cl,spotify:track:3b1IQflSLrgzYQPGFzI9cl,https://api.spotify.com/v1/tracks/3b1IQflSLrgzYQPGFzI9cl,https://api.spotify.com/v1/audio-analysis/3b1IQflSLrgzYQPGFzI9cl,250693,4
0.811,0.588,1,-3.161,1,0.0464,0.128,0.0004,0.0929,0.553,107.022,audio_features,2qEoAz0i6yEz5dPggABcLH,spotify:track:2qEoAz0i6yEz5dPggABcLH,https://api.spotify.com/v1/tracks/2qEoAz0i6yEz5dPggABcLH,https://api.spotify.com/v1/audio-analysis/2qEoAz0i6yEz5dPggABcLH,226187,4
0.808,0.497,6,-4.008,1,0.0453,0.18,0.0,0.0642,0.962,87.987,audio_features,4nTduFjaTmGysc9WKNuCcs,spotify:track:4nTduFjaTmGysc9WKNuCcs,https://api.spotify.com/v1/tracks/4nTduFjaTmGysc9WKNuCcs,https://api.spotify.com/v1/audio-analysis/4nTduFjaTmGysc9WKNuCcs,184722,4
0.69,0.902,6,-4.269,0,0.0407,0.112,0.0,0.175,0.786,92.988,audio_features,7lOzUJzsELALh5FQsPKTEn,spotify:track:7lOzUJzsELALh5FQsPKTEn,https://api.spotify.com/v1/tracks/7lOzUJzsELALh5FQsPKTEn,https://api.spotify.com/v1/audio-analysis/7lOzUJzsELALh5FQsPKTEn,225987,4
