danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.734,0.949,11,-5.564,0,0.104,0.00152,0.272,0.248,0.644,128.995,audio_features,3CS7sCcvbxduhD93DwAmRD,spotify:track:3CS7sCcvbxduhD93DwAmRD,https://api.spotify.com/v1/tracks/3CS7sCcvbxduhD93DwAmRD,https://api.spotify.com/v1/audio-analysis/3CS7sCcvbxduhD93DwAmRD,184885,4
0.862,0.918,10,-7.325,0,0.108,0.0287,1.15e-06,0.0492,0.651,124.811,audio_features,0UAEHlFR79k9CJvknSGUNf,spotify:track:0UAEHlFR79k9CJvknSGUNf,https://api.spotify.com/v1/tracks/0UAEHlFR79k9CJvknSGUNf,https://api.spotify.com/v1/audio-analysis/0UAEHlFR79k9CJvknSGUNf,215040,4
0.798,0.748,11,-12.163,0,0.036,0.0555,0.105,0.0615,0.896,122.429,audio_features,0SzAKZYTUvDLqlPgllEb3N,spotify:track:0SzAKZYTUvDLqlPgllEb3N,https://api.spotify.com/v1/tracks/0SzAKZYTUvDLqlPgllEb3N,https://api.spotify.com/v1/audio-analysis/0SzAKZYTUvDLqlPgllEb3N,386360,4
0.8,0.418,8,-17.007,1,0.0668,0.0943,0.000203,0.0759,0.727,94.381,audio_features,7pwTNqKRrJlb0wd476AFO5,spotify:track:7pwTNqKRrJlb0wd476AFO5,https://api.spotify.com/v1/tracks/7pwTNqKRrJlb0wd476AFO5,https://api.spotify.com/v1/audio-analysis/7pwTNqKRrJlb0wd476AFO5,236693,4
0.801,0.816,11,-5.368,0,0.0637,0.0418,0.0174,0.107,0.684,118.041,audio_features,13hvndkXrYJvInEipmAfJt,spotify:track:13hvndkXrYJvInEipmAfJt,https://api.spotify.com/v1/tracks/13hvndkXrYJvInEipmAfJt,https://api.spotify.com/v1/audio-analysis/13hvndkXrYJvInEipmAfJt,157414,4
0.711,0.723,11,-5.535,0,0.0298,0.0586,0.00178,0.045,0.566,104.235,audio_features,4XJlX95CKT26qrOisLld4n,spotify:track:4XJlX95CKT26qrOisLld4n,https://api.spotify.com/v1/tracks/4XJlX95CKT26qrOisLld4n,https://api.spotify.com/v1/audio-analysis/4XJlX95CKT26qrOisLld4n,233548,4
0.723,0.889,1,-5.077,1,0.0467,0.142,0.000334,0.0941,0.831,118.833,audio_features,7Bc0S4rnNF06apWGfK2S3G,spotify:track:7Bc0S4rnNF06apWGfK2S3G,https://api.spotify.com/v1/tracks/7Bc0S4rnNF06apWGfK2S3G,https://api.spotify.com/v1/audio-analysis/7Bc0S4rnNF06apWGfK2S3G,290440,4
0.84,0.654,3,-12.135,1,0.0621,0.08,0.000259,0.063,0.841,125.68,audio_features,7sm3orGGwNFqmWFSPRl8eT,spotify:track:7sm3orGGwNFqmWFSPRl8eT,https://api.spotify.com/v1/tracks/7sm3orGGwNFqmWFSPRl8eT,https://api.spotify.com/v1/audio-analysis/7sm3orGGwNFqmWFSPRl8eT,245800,4
0.748,0.603,1,-12.044,1,0.043,0.15,0.000261,0.0269,0.827,108.831,audio_features,4czNORk5MjW5WOn98bki32,spotify:track:4czNORk5MjW5WOn98bki32,https://api.spotify.com/v1/tracks/4czNORk5MjW5WOn98bki32,https://api.spotify.com/v1/audio-analysis/4czNORk5MjW5WOn98bki32,258667,4
0.704,0.703,10,-8.484,1,0.0349,0.000362,0.000561,0.325,0.829,111.997,audio_features,5Mzcten4YrAz2NBogi0OvP,spotify:track:5Mzcten4YrAz2NBogi0OvP,https://api.spotify.com/v1/tracks/5Mzcten4YrAz2NBogi0OvP,https://api.spotify.com/v1/audio-analysis/5Mzcten4YrAz2NBogi0OvP,194032,4
0.882,0.675,11,-11.239,1,0.0445,0.0324,0.117,0.129,0.966,133.221,audio_features,7FMAe3x132zl7n1M0U0THP,spotify:track:7FMAe3x132zl7n1M0U0THP,https://api.spotify.com/v1/tracks/7FMAe3x132zl7n1M0U0THP,https://api.spotify.com/v1/audio-analysis/7FMAe3x132zl7n1M0U0THP,228893,4
0.804,0.98,1,-4.28,1,0.106,0.00862,0.87,0.318,0.916,129.017,audio_features,0eb43oAbPK5ZLvPwFqPXvs,spotify:track:0eb43oAbPK5ZLvPwFqPXvs,https://api.spotify.com/v1/tracks/0eb43oAbPK5ZLvPwFqPXvs,https://api.spotify.com/v1/audio-analysis/0eb43oAbPK5ZLvPwFqPXvs,213256,4
0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4
0.651,0.777,11,-7.853,1,0.167,0.186,0.0,0.0474,0.92,111.707,audio_features,3pMeuv4OBarYqVR2bqCPVN,spotify:track:3pMeuv4OBarYqVR2bqCPVN,https://api.spotify.com/v1/tracks/3pMeuv4OBarYqVR2bqCPVN,https://api.spotify.com/v1/audio-analysis/3pMeuv4OBarYqVR2bqCPVN,208733,4
0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,audio_features,2M55R2A9IAhLdsCGFj8r8k,spotify:track:2M55R2A9IAhLdsCGFj8r8k,https://api.spotify.com/v1/tracks/2M55R2A9IAhLdsCGFj8r8k,https://api.spotify.com/v1/audio-analysis/2M55R2A9IAhLdsCGFj8r8k,249600,4
0.719,0.547,10,-13.19,1,0.0362,0.0679,2.93e-06,0.229,0.554,121.724,audio_features,1ip1ULxxvAzaqH3VqKObdu,spotify:track:1ip1ULxxvAzaqH3VqKObdu,https://api.spotify.com/v1/tracks/1ip1ULxxvAzaqH3VqKObdu,https://api.spotify.com/v1/audio-analysis/1ip1ULxxvAzaqH3VqKObdu,316000,4
0.631,0.713,5,-7.124,1,0.0311,0.00204,0.000344,0.414,0.891,130.949,audio_features,3ZYO0HGRFFdAGeb8o7F9KC,spotify:track:3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/tracks/3ZYO0HGRFFdAGeb8o7F9KC,https://api.spotify.com/v1/audio-analysis/3ZYO0HGRFFdAGeb8o7F9KC,212907,4
0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,audio_features,54OR1VDpfkBuOY5zZjhZAY,spotify:track:54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/tracks/54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/audio-analysis/54OR1VDpfkBuOY5zZjhZAY,286800,4
0.968,0.345,11,-14.17,1,0.151,0.154,0.00344,0.0425,0.954,109.803,audio_features,6NSqiyQWIyZLouviktad9X,spotify:track:6NSqiyQWIyZLouviktad9X,https://api.spotify.com/v1/tracks/6NSqiyQWIyZLouviktad9X,https://api.spotify.com/v1/audio-analysis/6NSqiyQWIyZLouviktad9X,341427,4
