danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.422,0.99,11,-4.007,1,0.1,0.0033,1.03e-06,0.345,0.174,124.6,audio_features,5sVPOuJJAmidyxU8LjJBVu,spotify:track:5sVPOuJJAmidyxU8LjJBVu,https://api.spotify.com/v1/tracks/5sVPOuJJAmidyxU8LjJBVu,https://api.spotify.com/v1/audio-analysis/5sVPOuJJAmidyxU8LjJBVu,245947,4
0.363,0.603,7,-6.525,1,0.0309,0.0966,3.71e-05,0.0799,0.197,149.631,audio_features,0g1Y10aIIdJDkcSEuAq51k,spotify:track:0g1Y10aIIdJDkcSEuAq51k,https://api.spotify.com/v1/tracks/0g1Y10aIIdJDkcSEuAq51k,https://api.spotify.com/v1/audio-analysis/0g1Y10aIIdJDkcSEuAq51k,322640,4
0.46,0.961,9,-4.164,0,0.06,0.0725,0.0,0.571,0.508,137.196,audio_features,2FG2T9q4chMeIxmy7O7jyj,spotify:track:2FG2T9q4chMeIxmy7O7jyj,https://api.spotify.com/v1/tracks/2FG2T9q4chMeIxmy7O7jyj,https://api.spotify.com/v1/audio-analysis/2FG2T9q4chMeIxmy7O7jyj,220000,4
0.271,0.5,9,-8.661,1,0.0325,0.211,0.00156,0.111,0.32,170.06,audio_features,1Ce0LuCifEoGTnf9MbXQbo,spotify:track:1Ce0LuCifEoGTnf9MbXQbo,https://api.spotify.com/v1/tracks/1Ce0LuCifEoGTnf9MbXQbo,https://api.spotify.com/v1/audio-analysis/1Ce0LuCifEoGTnf9MbXQbo,316907,4
0.313,0.867,8,-5.18,0,0.0629,0.745,2.47e-05,0.303,0.424,116.135,audio_features,5ZajGVoBAlSX9tJl3phrTg,spotify:track:5ZajGVoBAlSX9tJl3phrTg,https://api.spotify.com/v1/tracks/5ZajGVoBAlSX9tJl3phrTg,https://api.spotify.com/v1/audio-analysis/5ZajGVoBAlSX9tJl3phrTg,218827,4
0.32,0.871,2,-6.733,1,0.0606,0.0145,0.0,0.4,0.662,147.56,audio_features,7IgHTB9VMPwziPobbBbgfq,spotify:track:7IgHTB9VMPwziPobbBbgfq,https://api.spotify.com/v1/tracks/7IgHTB9VMPwziPobbBbgfq,https://api.spotify.com/v1/audio-analysis/7IgHTB9VMPwziPobbBbgfq,226680,4
0.467,0.853,7,-6.661,1,0.0377,0.0072,0.000858,0.354,0.236,110.957,audio_features,5lkCsbgamJJF2APdUVf27A,spotify:track:5lkCsbgamJJF2APdUVf27A,https://api.spotify.com/v1/tracks/5lkCsbgamJJF2APdUVf27A,https://api.spotify.com/v1/audio-analysis/5lkCsbgamJJF2APdUVf27A,266800,4
0.44,0.906,8,-4.78,1,0.0392,0.0453,0.0,0.0875,0.652,148.111,audio_features,3rGj4Y2nIBehsEmU1w8XvV,spotify:track:3rGj4Y2nIBehsEmU1w8XvV,https://api.spotify.com/v1/tracks/3rGj4Y2nIBehsEmU1w8XvV,https://api.spotify.com/v1/audio-analysis/3rGj4Y2nIBehsEmU1w8XvV,250160,4
0.178,0.931,7,-3.366,1,0.0831,0.0128,0.000714,0.334,0.184,112.447,audio_features,2VVRmrgSmyYnEZsBTsnIRz,spotify:track:2VVRmrgSmyYnEZsBTsnIRz,https://api.spotify.com/v1/tracks/2VVRmrgSmyYnEZsBTsnIRz,https://api.spotify.com/v1/audio-analysis/2VVRmrgSmyYnEZsBTsnIRz,267987,4
0.442,0.52,0,-8.648,1,0.0261,0.184,0.0,0.154,0.177,77.437,audio_features,15kLz0zNFdtsaJdXKSGmTU,spotify:track:15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/tracks/15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/audio-analysis/15kLz0zNFdtsaJdXKSGmTU,304880,4
0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,audio_features,5CQvKyzkWI7TnUu2oB9QZ0,spotify:track:5CQvKyzkWI7TnUu2oB9QZ0,https://api.spotify.com/v1/tracks/5CQvKyzkWI7TnUu2oB9QZ0,https://api.spotify.com/v1/audio-analysis/5CQvKyzkWI7TnUu2oB9QZ0,180880,4
0.407,0.663,2,-7.591,1,0.0305,0.255,0.000166,0.0913,0.211,75.989,audio_features,2mxPSHEwjJWOQS7lGw6btF,spotify:track:2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/tracks/2mxPSHEwjJWOQS7lGw6btF,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,293587,4
0.433,0.725,0,-7.296,1,0.0244,0.12,4.34e-05,0.225,0.376,89.059,audio_features,6OgWHP8rRXiq7VMaryVaVo,spotify:track:6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/tracks/6OgWHP8rRXiq7VMaryVaVo,https://api.spotify.com/v1/audio-analysis/6OgWHP8rRXiq7VMaryVaVo,261360,4
0.377,0.634,2,-8.968,1,0.0284,0.0166,6.75e-05,0.0895,0.636,192.55,audio_features,7u8yddev0YnNFGkZoP8X2t,spotify:track:7u8yddev0YnNFGkZoP8X2t,https://api.spotify.com/v1/tracks/7u8yddev0YnNFGkZoP8X2t,https://api.spotify.com/v1/audio-analysis/7u8yddev0YnNFGkZoP8X2t,244600,4
0.334,0.986,2,-1.655,0,0.0932,0.00866,0.000354,0.466,0.136,137.031,audio_features,3MT6rJBU7VUAPWtQsowIQv,spotify:track:3MT6rJBU7VUAPWtQsowIQv,https://api.spotify.com/v1/tracks/3MT6rJBU7VUAPWtQsowIQv,https://api.spotify.com/v1/audio-analysis/3MT6rJBU7VUAPWtQsowIQv,303533,4
0.516,0.796,9,-6.629,0,0.0286,0.0147,7.86e-06,0.0824,0.0882,103.71,audio_features,25BbuSP5iUs16O6Lxbb4rS,spotify:track:25BbuSP5iUs16O6Lxbb4rS,https://api.spotify.com/v1/tracks/25BbuSP5iUs16O6Lxbb4rS,https://api.spotify.com/v1/audio-analysis/25BbuSP5iUs16O6Lxbb4rS,271107,4
0.296,0.939,0,-4.893,1,0.061,0.114,5.45e-05,0.0736,0.466,135.178,audio_features,1h9GNQ3aCkQyMAaM40a5xU,spotify:track:1h9GNQ3aCkQyMAaM40a5xU,https://api.spotify.com/v1/tracks/1h9GNQ3aCkQyMAaM40a5xU,https://api.spotify.com/v1/audio-analysis/1h9GNQ3aCkQyMAaM40a5xU,214533,4
0.531,0.915,11,-4.237,1,0.0369,0.0119,0.0,0.14,0.811,134.322,audio_features,56rcBuVd1mpTeqP9cj3szc,spotify:track:56rcBuVd1mpTeqP9cj3szc,https://api.spotify.com/v1/tracks/56rcBuVd1mpTeqP9cj3szc,https://api.spotify.com/v1/audio-analysis/56rcBuVd1mpTeqP9cj3szc,218587,4
0.453,0.646,7,-8.012,1,0.0275,0.191,0.0,0.201,0.508,81.586,audio_features,38P9wcqc8ntgjgybw63R9L,spotify:track:38P9wcqc8ntgjgybw63R9L,https://api.spotify.com/v1/tracks/38P9wcqc8ntgjgybw63R9L,https://api.spotify.com/v1/audio-analysis/38P9wcqc8ntgjgybw63R9L,166933,4
0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998,audio_features,2CdS3DRqWR5LAhy4hM5X9W,spotify:track:2CdS3DRqWR5LAhy4hM5X9W,https://api.spotify.com/v1/tracks/2CdS3DRqWR5LAhy4hM5X9W,https://api.spotify.com/v1/audio-analysis/2CdS3DRqWR5LAhy4hM5X9W,156667,4
0.273,0.805,9,-6.815,1,0.0353,2.85e-06,0.0504,0.11,0.542,151.346,audio_features,2TsovmloiVeP30yK7Ik2UF,spotify:track:2TsovmloiVeP30yK7Ik2UF,https://api.spotify.com/v1/tracks/2TsovmloiVeP30yK7Ik2UF,https://api.spotify.com/v1/audio-analysis/2TsovmloiVeP30yK7Ik2UF,183973,4
0.668,0.557,3,-11.172,1,0.0372,0.000304,0.714,0.0521,0.905,121.347,audio_features,4OvXecGenX5ZtlldeQ4I4Y,spotify:track:4OvXecGenX5ZtlldeQ4I4Y,https://api.spotify.com/v1/tracks/4OvXecGenX5ZtlldeQ4I4Y,https://api.spotify.com/v1/audio-analysis/4OvXecGenX5ZtlldeQ4I4Y,140493,4
0.314,0.824,7,-5.079,1,0.049,2.38e-06,0.673,0.384,0.0546,100.151,audio_features,20EkniSUbhZ86v1Oc0hhUI,spotify:track:20EkniSUbhZ86v1Oc0hhUI,https://api.spotify.com/v1/tracks/20EkniSUbhZ86v1Oc0hhUI,https://api.spotify.com/v1/audio-analysis/20EkniSUbhZ86v1Oc0hhUI,377400,4
0.338,0.638,2,-7.989,1,0.0332,0.105,0.0,0.102,0.113,133.99,audio_features,52p8lRbIrKYjzwDMXgBVFO,spotify:track:52p8lRbIrKYjzwDMXgBVFO,https://api.spotify.com/v1/tracks/52p8lRbIrKYjzwDMXgBVFO,https://api.spotify.com/v1/audio-analysis/52p8lRbIrKYjzwDMXgBVFO,326093,4
0.428,0.705,9,-6.121,1,0.0303,0.0353,1.67e-05,0.277,0.705,95.818,audio_features,3vsgcNeLQkUzmcry3A89kY,spotify:track:3vsgcNeLQkUzmcry3A89kY,https://api.spotify.com/v1/tracks/3vsgcNeLQkUzmcry3A89kY,https://api.spotify.com/v1/audio-analysis/3vsgcNeLQkUzmcry3A89kY,210813,4
0.294,0.747,6,-3.184,0,0.0339,0.0509,0.0287,0.12,0.218,151.062,audio_features,4i4ArYpqtsA3MJ1k0o2dxq,spotify:track:4i4ArYpqtsA3MJ1k0o2dxq,https://api.spotify.com/v1/tracks/4i4ArYpqtsA3MJ1k0o2dxq,https://api.spotify.com/v1/audio-analysis/4i4ArYpqtsA3MJ1k0o2dxq,249107,4
0.247,0.764,9,-7.718,1,0.0472,0.00542,0.0,0.16,0.503,154.707,audio_features,0cA41ydiosNCgmmGiCST65,spotify:track:0cA41ydiosNCgmmGiCST65,https://api.spotify.com/v1/tracks/0cA41ydiosNCgmmGiCST65,https://api.spotify.com/v1/audio-analysis/0cA41ydiosNCgmmGiCST65,210200,4
0.351,0.843,2,-6.488,1,0.0446,0.000867,0.0354,0.186,0.221,130.104,audio_features,77x7Jxr5jdd5hhK7b6P2Ec,spotify:track:77x7Jxr5jdd5hhK7b6P2Ec,https://api.spotify.com/v1/tracks/77x7Jxr5jdd5hhK7b6P2Ec,https://api.spotify.com/v1/audio-analysis/77x7Jxr5jdd5hhK7b6P2Ec,289667,4
0.426,0.797,5,-4.268,0,0.0419,0.0478,1.1e-05,0.207,0.516,126.674,audio_features,2a6owWVjP1AHZtowGgzJec,spotify:track:2a6owWVjP1AHZtowGgzJec,https://api.spotify.com/v1/tracks/2a6owWVjP1AHZtowGgzJec,https://api.spotify.com/v1/audio-analysis/2a6owWVjP1AHZtowGgzJec,204867,4
0.344,0.921,2,-3.049,1,0.0459,0.00143,1.13e-05,0.38,0.396,126.766,audio_features,37pFLuNVnAJQL9ysRoKTdy,spotify:track:37pFLuNVnAJQL9ysRoKTdy,https://api.spotify.com/v1/tracks/37pFLuNVnAJQL9ysRoKTdy,https://api.spotify.com/v1/audio-analysis/37pFLuNVnAJQL9ysRoKTdy,235693,4
0.428,0.618,4,-5.471,0,0.0276,0.000944,0.0232,0.435,0.0839,77.406,audio_features,4aSd0vbnxF53nvAdzpLYXQ,spotify:track:4aSd0vbnxF53nvAdzpLYXQ,https://api.spotify.com/v1/tracks/4aSd0vbnxF53nvAdzpLYXQ,https://api.spotify.com/v1/audio-analysis/4aSd0vbnxF53nvAdzpLYXQ,250013,4
0.503,0.836,0,-5.731,1,0.0283,0.000884,9.44e-05,0.223,0.728,105.34,audio_features,0ViMNBQPGzFLkEsMq4zKj7,spotify:track:0ViMNBQPGzFLkEsMq4zKj7,https://api.spotify.com/v1/tracks/0ViMNBQPGzFLkEsMq4zKj7,https://api.spotify.com/v1/audio-analysis/0ViMNBQPGzFLkEsMq4zKj7,253000,4
